id,production_date,panel_serial_nbr,energy_produced
298954,2024-10-07,482303052483,1.27
298955,2024-10-07,482303052487,1.339
298956,2024-10-07,482303052489,0.63
298957,2024-10-07,482303052497,1.03
298958,2024-10-07,482303052574,1.301
298959,2024-10-07,482303052582,1.036
298960,2024-10-07,482303052599,1.337
298961,2024-10-28,482303052269,0.198
298962,2024-10-28,482303052299,0.235
298963,2024-10-28,482303052413,0.214
298964,2024-10-28,482303052483,0.196
298965,2024-10-28,482303052487,0.232
298966,2024-10-28,482303052489,0.213
298967,2024-10-28,482303052497,0.236
298968,2024-10-28,482303052574,0.2
298969,2024-10-28,482303052582,0.235
298970,2024-10-28,482303052599,0.234
299061,2025-02-17,482303052269,1.581
299062,2025-02-17,482303052299,1.686
299063,2025-02-17,482303052413,0.509
299064,2025-02-17,482303052483,1.608
299065,2025-02-17,482303052487,1.705
299066,2025-02-17,482303052489,0.53
299067,2025-02-17,482303052497,1.17
299068,2025-02-17,482303052574,1.623
299069,2025-02-17,482303052582,1.177
299070,2025-02-17,482303052599,1.7
299071,2025-02-16,482303052269,1.509
299072,2025-02-16,482303052299,1.609
299073,2025-02-16,482303052413,0.485
299074,2025-02-16,482303052483,1.532
299075,2025-02-16,482303052487,1.625
299076,2025-02-16,482303052489,0.507
299077,2025-02-16,482303052497,1.119
299078,2025-02-16,482303052574,1.548
299079,2025-02-16,482303052582,1.129
299080,2025-02-16,482303052599,1.626
299091,2025-02-15,482303052269,0.325
299092,2025-02-15,482303052299,0.384
299093,2025-02-15,482303052413,0.35
299094,2025-02-15,482303052483,0.32
299095,2025-02-15,482303052487,0.378
299096,2025-02-15,482303052489,0.353
299097,2025-02-15,482303052497,0.386
299098,2025-02-15,482303052574,0.328
299099,2025-02-15,482303052582,0.386
299100,2025-02-15,482303052599,0.381
299121,2025-02-14,482303052269,1.144
299122,2025-02-14,482303052299,1.223
299123,2025-02-14,482303052413,0.553
299124,2025-02-14,482303052483,1.158
299125,2025-02-14,482303052487,1.239
299126,2025-02-14,482303052489,0.574
299127,2025-02-14,482303052497,0.95
299128,2025-02-14,482303052574,1.172
299129,2025-02-14,482303052582,0.958
299130,2025-02-14,482303052599,1.24
299161,2025-02-13,482303052269,0.459
299162,2025-02-13,482303052299,0.516
299163,2025-02-13,482303052413,0.338
299164,2025-02-13,482303052483,0.46
299165,2025-02-13,482303052487,0.515
299166,2025-02-13,482303052489,0.341
299167,2025-02-13,482303052497,0.449
299168,2025-02-13,482303052574,0.465
299169,2025-02-13,482303052582,0.451
299170,2025-02-13,482303052599,0.515
299211,2025-02-12,482303052269,0.173
299212,2025-02-12,482303052299,0.205
299213,2025-02-12,482303052413,0.167
299214,2025-02-12,482303052483,0.172
299215,2025-02-12,482303052487,0.204
299216,2025-02-12,482303052489,0.169
299217,2025-02-12,482303052497,0.197
299218,2025-02-12,482303052574,0.176
299219,2025-02-12,482303052582,0.197
299220,2025-02-12,482303052599,0.205
299271,2025-02-11,482303052269,0.058
299272,2025-02-11,482303052299,0.073
299273,2025-02-11,482303052413,0.075
299274,2025-02-11,482303052483,0.057
299275,2025-02-11,482303052487,0.072
299276,2025-02-11,482303052489,0.076
299277,2025-02-11,482303052497,0.079
299278,2025-02-11,482303052574,0.059
299279,2025-02-11,482303052582,0.079
299280,2025-02-11,482303052599,0.073
299341,2025-02-10,482303052269,0.181
299342,2025-02-10,482303052299,0.219
299343,2025-02-10,482303052413,0.206
299344,2025-02-10,482303052483,0.179
299345,2025-02-10,482303052487,0.217
299346,2025-02-10,482303052489,0.208
299347,2025-02-10,482303052497,0.224
299348,2025-02-10,482303052574,0.183
299349,2025-02-10,482303052582,0.226
299350,2025-02-10,482303052599,0.219
299421,2025-02-09,482303052269,0.174
299422,2025-02-09,482303052299,0.21
299423,2025-02-09,482303052413,0.182
299424,2025-02-09,482303052483,0.172
299425,2025-02-09,482303052487,0.207
299426,2025-02-09,482303052489,0.185
299427,2025-02-09,482303052497,0.207
299428,2025-02-09,482303052574,0.176
299429,2025-02-09,482303052582,0.208
299430,2025-02-09,482303052599,0.209
299511,2025-02-08,482303052269,0.321
299512,2025-02-08,482303052299,0.373
299513,2025-02-08,482303052413,0.227
299514,2025-02-08,482303052483,0.322
299515,2025-02-08,482303052487,0.368
299516,2025-02-08,482303052489,0.229
299517,2025-02-08,482303052497,0.312
299518,2025-02-08,482303052574,0.327
299519,2025-02-08,482303052582,0.311
299520,2025-02-08,482303052599,0.37
299611,2025-02-07,482303052269,0.143
299612,2025-02-07,482303052299,0.178
299613,2025-02-07,482303052413,0.175
299614,2025-02-07,482303052483,0.14
299615,2025-02-07,482303052487,0.175
299616,2025-02-07,482303052489,0.177
299617,2025-02-07,482303052497,0.186
299618,2025-02-07,482303052574,0.144
299619,2025-02-07,482303052582,0.187
299620,2025-02-07,482303052599,0.177
299721,2025-02-06,482303052269,0.937
299722,2025-02-06,482303052299,1.037
299723,2025-02-06,482303052413,0.272
299724,2025-02-06,482303052483,0.944
299725,2025-02-06,482303052487,1.042
299726,2025-02-06,482303052489,0.278
299727,2025-02-06,482303052497,0.693
299728,2025-02-06,482303052574,0.952
299729,2025-02-06,482303052582,0.695
299730,2025-02-06,482303052599,1.038
299841,2025-02-05,482303052269,1.06
299842,2025-02-05,482303052299,1.159
299843,2025-02-05,482303052413,0.297
299844,2025-02-05,482303052483,1.076
299845,2025-02-05,482303052487,1.175
299846,2025-02-05,482303052489,0.311
299847,2025-02-05,482303052497,0.765
299848,2025-02-05,482303052574,1.089
299849,2025-02-05,482303052582,0.775
299850,2025-02-05,482303052599,1.174
299971,2025-02-04,482303052269,0.13
299972,2025-02-04,482303052299,0.179
299973,2025-02-04,482303052413,0.156
299974,2025-02-04,482303052483,0.128
299975,2025-02-04,482303052487,0.176
299976,2025-02-04,482303052489,0.157
299977,2025-02-04,482303052497,0.173
299978,2025-02-04,482303052574,0.137
299979,2025-02-04,482303052582,0.174
299980,2025-02-04,482303052599,0.178
300111,2025-02-03,482303052269,1.085
300112,2025-02-03,482303052299,1.163
300113,2025-02-03,482303052413,0.293
300114,2025-02-03,482303052483,1.101
300115,2025-02-03,482303052487,1.178
300116,2025-02-03,482303052489,0.302
300117,2025-02-03,482303052497,0.772
300118,2025-02-03,482303052574,1.108
300119,2025-02-03,482303052582,0.781
300120,2025-02-03,482303052599,1.174
300261,2025-02-02,482303052269,1.332
300262,2025-02-02,482303052299,1.47
300263,2025-02-02,482303052413,0.281
300264,2025-02-02,482303052483,1.35
300265,2025-02-02,482303052487,1.482
300266,2025-02-02,482303052489,0.295
300267,2025-02-02,482303052497,0.924
300268,2025-02-02,482303052574,1.369
300269,2025-02-02,482303052582,0.931
300270,2025-02-02,482303052599,1.478
300421,2025-02-01,482303052269,1.233
300422,2025-02-01,482303052299,1.367
300423,2025-02-01,482303052413,0.236
300424,2025-02-01,482303052483,1.252
300425,2025-02-01,482303052487,1.381
300426,2025-02-01,482303052489,0.247
300427,2025-02-01,482303052497,0.846
300428,2025-02-01,482303052574,1.27
300429,2025-02-01,482303052582,0.852
300430,2025-02-01,482303052599,1.381
300591,2025-01-31,482303052269,0.679
300592,2025-01-31,482303052299,0.735
300593,2025-01-31,482303052413,0.212
300594,2025-01-31,482303052483,0.692
300595,2025-01-31,482303052487,0.742
300596,2025-01-31,482303052489,0.221
300597,2025-01-31,482303052497,0.496
300598,2025-01-31,482303052574,0.696
300599,2025-01-31,482303052582,0.503
300600,2025-01-31,482303052599,0.743
300771,2025-01-30,482303052269,0.317
300772,2025-01-30,482303052299,0.395
300773,2025-01-30,482303052413,0.234
300774,2025-01-30,482303052483,0.316
300775,2025-01-30,482303052487,0.39
300776,2025-01-30,482303052489,0.236
300777,2025-01-30,482303052497,0.321
300778,2025-01-30,482303052574,0.323
300779,2025-01-30,482303052582,0.321
300780,2025-01-30,482303052599,0.392
300961,2025-01-29,482303052269,0.206
300962,2025-01-29,482303052299,0.244
300963,2025-01-29,482303052413,0.19
300964,2025-01-29,482303052483,0.205
300965,2025-01-29,482303052487,0.242
300966,2025-01-29,482303052489,0.193
300967,2025-01-29,482303052497,0.228
300968,2025-01-29,482303052574,0.208
300969,2025-01-29,482303052582,0.229
300970,2025-01-29,482303052599,0.244
301161,2025-01-28,482303052269,0.138
301162,2025-01-28,482303052299,0.169
301163,2025-01-28,482303052413,0.156
301164,2025-01-28,482303052483,0.136
301165,2025-01-28,482303052487,0.167
301166,2025-01-28,482303052489,0.159
301167,2025-01-28,482303052497,0.171
301168,2025-01-28,482303052574,0.14
301169,2025-01-28,482303052582,0.172
301170,2025-01-28,482303052599,0.168
301371,2025-01-27,482303052269,0.831
301372,2025-01-27,482303052299,0.975
301373,2025-01-27,482303052413,0.23
301374,2025-01-27,482303052483,0.847
301375,2025-01-27,482303052487,0.979
301376,2025-01-27,482303052489,0.239
301377,2025-01-27,482303052497,0.61
301378,2025-01-27,482303052574,0.858
301379,2025-01-27,482303052582,0.617
301380,2025-01-27,482303052599,0.984
301591,2025-01-26,482303052269,0.837
301592,2025-01-26,482303052299,0.913
301593,2025-01-26,482303052413,0.213
301594,2025-01-26,482303052483,0.859
301595,2025-01-26,482303052487,0.928
301596,2025-01-26,482303052489,0.228
301597,2025-01-26,482303052497,0.595
301598,2025-01-26,482303052574,0.87
301599,2025-01-26,482303052582,0.61
301600,2025-01-26,482303052599,0.925
301821,2025-01-25,482303052269,0.378
301822,2025-01-25,482303052299,0.415
301823,2025-01-25,482303052413,0.143
301824,2025-01-25,482303052483,0.38
301825,2025-01-25,482303052487,0.413
301826,2025-01-25,482303052489,0.145
301827,2025-01-25,482303052497,0.291
301828,2025-01-25,482303052574,0.382
301829,2025-01-25,482303052582,0.292
301830,2025-01-25,482303052599,0.411
302061,2025-01-24,482303052269,0.055
302062,2025-01-24,482303052299,0.069
302063,2025-01-24,482303052413,0.067
302064,2025-01-24,482303052483,0.054
302065,2025-01-24,482303052487,0.068
302066,2025-01-24,482303052489,0.069
302067,2025-01-24,482303052497,0.073
302068,2025-01-24,482303052574,0.056
302069,2025-01-24,482303052582,0.073
302070,2025-01-24,482303052599,0.068
302311,2025-01-23,482303052269,0.189
302312,2025-01-23,482303052299,0.238
302313,2025-01-23,482303052413,0.171
302314,2025-01-23,482303052483,0.19
302315,2025-01-23,482303052487,0.238
302316,2025-01-23,482303052489,0.175
302317,2025-01-23,482303052497,0.212
302318,2025-01-23,482303052574,0.195
302319,2025-01-23,482303052582,0.216
302320,2025-01-23,482303052599,0.241
302571,2025-01-22,482303052269,0.099
302572,2025-01-22,482303052299,0.121
302573,2025-01-22,482303052413,0.113
302574,2025-01-22,482303052483,0.098
302575,2025-01-22,482303052487,0.12
302576,2025-01-22,482303052489,0.115
302577,2025-01-22,482303052497,0.124
302578,2025-01-22,482303052574,0.101
302579,2025-01-22,482303052582,0.125
302580,2025-01-22,482303052599,0.121
302841,2025-01-21,482303052269,0.069
302842,2025-01-21,482303052299,0.087
302843,2025-01-21,482303052413,0.088
302844,2025-01-21,482303052483,0.067
302845,2025-01-21,482303052487,0.085
302846,2025-01-21,482303052489,0.09
302847,2025-01-21,482303052497,0.093
302848,2025-01-21,482303052574,0.07
302849,2025-01-21,482303052582,0.093
302850,2025-01-21,482303052599,0.086
303121,2025-01-20,482303052269,0.045
303122,2025-01-20,482303052299,0.058
303123,2025-01-20,482303052413,0.06
303124,2025-01-20,482303052483,0.044
303125,2025-01-20,482303052487,0.057
303126,2025-01-20,482303052489,0.061
303127,2025-01-20,482303052497,0.063
303128,2025-01-20,482303052574,0.046
303129,2025-01-20,482303052582,0.063
303130,2025-01-20,482303052599,0.057
303411,2025-01-19,482303052269,0.042
303412,2025-01-19,482303052299,0.054
303413,2025-01-19,482303052413,0.056
303414,2025-01-19,482303052483,0.041
303415,2025-01-19,482303052487,0.053
303416,2025-01-19,482303052489,0.057
303417,2025-01-19,482303052497,0.059
303418,2025-01-19,482303052574,0.043
303419,2025-01-19,482303052582,0.059
303420,2025-01-19,482303052599,0.053
303711,2025-01-18,482303052269,0.103
303712,2025-01-18,482303052299,0.127
303713,2025-01-18,482303052413,0.126
303714,2025-01-18,482303052483,0.101
303715,2025-01-18,482303052487,0.125
303716,2025-01-18,482303052489,0.129
303717,2025-01-18,482303052497,0.136
303718,2025-01-18,482303052574,0.103
303719,2025-01-18,482303052582,0.136
303720,2025-01-18,482303052599,0.127
304021,2025-01-17,482303052269,0.066
304022,2025-01-17,482303052299,0.083
304023,2025-01-17,482303052413,0.086
304024,2025-01-17,482303052483,0.064
304025,2025-01-17,482303052487,0.082
304026,2025-01-17,482303052489,0.087
304027,2025-01-17,482303052497,0.09
304028,2025-01-17,482303052574,0.067
304029,2025-01-17,482303052582,0.09
304030,2025-01-17,482303052599,0.083
304341,2025-01-16,482303052269,0.066
304342,2025-01-16,482303052299,0.083
304343,2025-01-16,482303052413,0.085
304344,2025-01-16,482303052483,0.064
304345,2025-01-16,482303052487,0.082
304346,2025-01-16,482303052489,0.086
304347,2025-01-16,482303052497,0.09
304348,2025-01-16,482303052574,0.067
304349,2025-01-16,482303052582,0.09
304350,2025-01-16,482303052599,0.083
304671,2025-01-15,482303052269,0.099
304672,2025-01-15,482303052299,0.124
304673,2025-01-15,482303052413,0.125
304674,2025-01-15,482303052483,0.097
304675,2025-01-15,482303052487,0.122
304676,2025-01-15,482303052489,0.127
304677,2025-01-15,482303052497,0.132
304678,2025-01-15,482303052574,0.1
304679,2025-01-15,482303052582,0.133
304680,2025-01-15,482303052599,0.123
305011,2025-01-14,482303052269,0.242
305012,2025-01-14,482303052299,0.269
305013,2025-01-14,482303052413,0.142
305014,2025-01-14,482303052483,0.243
305015,2025-01-14,482303052487,0.269
305016,2025-01-14,482303052489,0.144
305017,2025-01-14,482303052497,0.216
305018,2025-01-14,482303052574,0.246
305019,2025-01-14,482303052582,0.219
305020,2025-01-14,482303052599,0.27
305361,2025-01-13,482303052269,0.922
305362,2025-01-13,482303052299,1.053
305363,2025-01-13,482303052413,0.133
305364,2025-01-13,482303052483,0.944
305365,2025-01-13,482303052487,1.064
305366,2025-01-13,482303052489,0.145
305367,2025-01-13,482303052497,0.604
305368,2025-01-13,482303052574,0.957
305369,2025-01-13,482303052582,0.617
305370,2025-01-13,482303052599,1.064
305721,2025-01-12,482303052269,0.366
305722,2025-01-12,482303052299,0.399
305723,2025-01-12,482303052413,0.151
305724,2025-01-12,482303052483,0.368
305725,2025-01-12,482303052487,0.398
305726,2025-01-12,482303052489,0.154
305727,2025-01-12,482303052497,0.29
305728,2025-01-12,482303052574,0.371
305729,2025-01-12,482303052582,0.292
305730,2025-01-12,482303052599,0.399
306091,2025-01-11,482303052269,0.823
306092,2025-01-11,482303052299,0.976
306093,2025-01-11,482303052413,0.157
306094,2025-01-11,482303052483,0.848
306095,2025-01-11,482303052487,0.986
306096,2025-01-11,482303052489,0.164
306097,2025-01-11,482303052497,0.577
306098,2025-01-11,482303052574,0.869
306099,2025-01-11,482303052582,0.589
306100,2025-01-11,482303052599,0.989
306471,2025-01-10,482303052269,0.469
306472,2025-01-10,482303052299,0.53
306473,2025-01-10,482303052413,0.156
306474,2025-01-10,482303052483,0.484
306475,2025-01-10,482303052487,0.533
306476,2025-01-10,482303052489,0.161
306477,2025-01-10,482303052497,0.35
306478,2025-01-10,482303052574,0.495
306479,2025-01-10,482303052582,0.359
306480,2025-01-10,482303052599,0.536
306861,2025-01-09,482303052269,0.621
306862,2025-01-09,482303052299,0.673
306863,2025-01-09,482303052413,0.119
306864,2025-01-09,482303052483,0.627
306865,2025-01-09,482303052487,0.675
306866,2025-01-09,482303052489,0.122
306867,2025-01-09,482303052497,0.411
306868,2025-01-09,482303052574,0.632
306869,2025-01-09,482303052582,0.415
306870,2025-01-09,482303052599,0.676
307261,2025-01-08,482303052269,0.319
307262,2025-01-08,482303052299,0.38
307263,2025-01-08,482303052413,0.127
307264,2025-01-08,482303052483,0.335
307265,2025-01-08,482303052487,0.382
307266,2025-01-08,482303052489,0.131
307267,2025-01-08,482303052497,0.252
307268,2025-01-08,482303052574,0.347
307269,2025-01-08,482303052582,0.26
307270,2025-01-08,482303052599,0.385
307671,2025-01-07,482303052269,0.502
307672,2025-01-07,482303052299,0.592
307673,2025-01-07,482303052413,0.156
307674,2025-01-07,482303052483,0.499
307675,2025-01-07,482303052487,0.594
307676,2025-01-07,482303052489,0.16
307677,2025-01-07,482303052497,0.376
307678,2025-01-07,482303052574,0.501
307679,2025-01-07,482303052582,0.38
307680,2025-01-07,482303052599,0.595
308091,2025-01-06,482303052269,0.075
308092,2025-01-06,482303052299,0.09
308093,2025-01-06,482303052413,0.074
308094,2025-01-06,482303052483,0.074
308095,2025-01-06,482303052487,0.088
308096,2025-01-06,482303052489,0.075
308097,2025-01-06,482303052497,0.087
308098,2025-01-06,482303052574,0.076
308099,2025-01-06,482303052582,0.087
308100,2025-01-06,482303052599,0.089
308521,2025-01-05,482303052269,0.002
308522,2025-01-05,482303052299,0.009
308523,2025-01-05,482303052413,0.006
308524,2025-01-05,482303052483,0.003
308525,2025-01-05,482303052487,0.012
308526,2025-01-05,482303052489,0.004
308527,2025-01-05,482303052497,0.007
308528,2025-01-05,482303052574,0.003
308529,2025-01-05,482303052582,0.007
308530,2025-01-05,482303052599,0.012
308961,2025-01-04,482303052269,0.092
308962,2025-01-04,482303052299,0.111
308963,2025-01-04,482303052413,0.094
308964,2025-01-04,482303052483,0.091
308965,2025-01-04,482303052487,0.109
308966,2025-01-04,482303052489,0.096
308967,2025-01-04,482303052497,0.108
308968,2025-01-04,482303052574,0.093
308969,2025-01-04,482303052582,0.108
308970,2025-01-04,482303052599,0.11
309411,2025-01-03,482303052269,0.156
309412,2025-01-03,482303052299,0.178
309413,2025-01-03,482303052413,0.108
309414,2025-01-03,482303052483,0.155
309415,2025-01-03,482303052487,0.177
309416,2025-01-03,482303052489,0.109
309417,2025-01-03,482303052497,0.148
309418,2025-01-03,482303052574,0.156
309419,2025-01-03,482303052582,0.149
309420,2025-01-03,482303052599,0.178
309871,2025-01-02,482303052269,0.408
309872,2025-01-02,482303052299,0.481
309873,2025-01-02,482303052413,0.117
309874,2025-01-02,482303052483,0.417
309875,2025-01-02,482303052487,0.483
309876,2025-01-02,482303052489,0.122
309877,2025-01-02,482303052497,0.301
309878,2025-01-02,482303052574,0.43
309879,2025-01-02,482303052582,0.307
309880,2025-01-02,482303052599,0.485
310341,2025-01-01,482303052269,0.012
310342,2025-01-01,482303052299,0.016
310343,2025-01-01,482303052413,0.016
310344,2025-01-01,482303052483,0.011
